,date,open,high,low,close,volume,Name
485,2014-06-08,127.65,128.65,127.13,128.41,493026,AAP
486,2014-06-09,128.2,128.97,126.79,127.71,632496,AAP
487,2014-06-10,127.07,127.63,126.21,126.97,519243,AAP
488,2014-06-11,126.53,126.915,125.44,126.14,351183,AAP
489,2014-06-12,125.8,125.914,123.52,124.28,541918,AAP
490,2014-06-13,124.65,124.84,123.36,124.8,439766,AAP
491,2014-06-14,124.65,124.84,123.36,124.8,439766,AAP
492,2014-06-15,124.65,124.84,123.36,124.8,439766,AAP
493,2014-06-16,124.36,125.29,124.15,125.01,443898,AAP
494,2014-06-17,125.01,126.6,125.01,125.95,571175,AAP
495,2014-06-18,126.71,130.51,126.71,129.72,935350,AAP
496,2014-06-19,130.0,130.51,127.33,128.84,620237,AAP
497,2014-06-20,129.4,129.91,127.89,129.8,829234,AAP
498,2014-06-21,129.4,129.91,127.89,129.8,829234,AAP
499,2014-06-22,129.4,129.91,127.89,129.8,829234,AAP
500,2014-06-23,129.7,130.819,129.21,130.67,1376236,AAP
501,2014-06-24,130.67,133.918,130.67,131.66,1509069,AAP
502,2014-06-25,130.98,131.53,128.02,129.85,1124861,AAP
503,2014-06-26,130.3,131.71,130.02,130.53,1157738,AAP
504,2014-06-27,130.5,133.51,130.5,133.48,1337989,AAP
505,2014-06-28,130.5,133.51,130.5,133.48,1337989,AAP
506,2014-06-29,130.5,133.51,130.5,133.48,1337989,AAP
507,2014-06-30,133.67,136.12,132.88,134.92,1476072,AAP
508,2014-07-01,135.86,135.95,134.35,134.53,1085920,AAP
509,2014-07-02,134.27,135.19,133.6,134.25,522313,AAP
510,2014-07-03,135.05,135.202,134.13,134.94,300275,AAP
511,2014-07-04,135.05,135.202,134.13,134.94,300275,AAP
512,2014-07-05,135.05,135.202,134.13,134.94,300275,AAP
513,2014-07-06,135.05,135.202,134.13,134.94,300275,AAP
514,2014-07-07,133.97,135.075,133.8,134.0,431114,AAP
515,2014-07-08,133.99,133.99,131.64,132.27,484253,AAP
516,2014-07-09,132.71,133.61,131.2336,133.58,673362,AAP
517,2014-07-10,132.51,133.92,132.0,133.16,499068,AAP
518,2014-07-11,132.96,133.57,132.49,133.29,484673,AAP
519,2014-07-12,132.96,133.57,132.49,133.29,484673,AAP
520,2014-07-13,132.96,133.57,132.49,133.29,484673,AAP
521,2014-07-14,133.65,135.27,133.65,134.81,731499,AAP
522,2014-07-15,134.25,134.81,132.39,132.64,524044,AAP
523,2014-07-16,133.52,133.52,131.174,131.82,471585,AAP
524,2014-07-17,130.97,131.37,129.73,129.86,480547,AAP
525,2014-07-18,129.92,130.87,128.66,130.47,645430,AAP
526,2014-07-19,129.92,130.87,128.66,130.47,645430,AAP
527,2014-07-20,129.92,130.87,128.66,130.47,645430,AAP
528,2014-07-21,130.31,131.0,128.48,128.55,411256,AAP
529,2014-07-22,128.22,128.34,123.89,124.15,1547891,AAP
530,2014-07-23,124.68,124.93,123.25,123.59,653724,AAP
531,2014-07-24,124.9,127.73,124.2,126.63,1366164,AAP
532,2014-07-25,126.13,126.9099,124.96,125.55,353432,AAP
533,2014-07-26,126.13,126.9099,124.96,125.55,353432,AAP
534,2014-07-27,126.13,126.9099,124.96,125.55,353432,AAP
535,2014-07-28,125.24,125.27,123.8,124.49,495457,AAP
536,2014-07-29,124.52,124.78,122.94,122.96,422221,AAP
537,2014-07-30,123.2,124.5,123.01,124.2,522820,AAP
538,2014-07-31,123.86,124.54,121.03,121.11,891376,AAP
539,2014-08-01,121.72,124.35,121.1701,124.02,819205,AAP
540,2014-08-02,121.72,124.35,121.1701,124.02,819205,AAP
541,2014-08-03,121.72,124.35,121.1701,124.02,819205,AAP
542,2014-08-04,121.72,124.35,121.1701,124.02,819225,AAP
543,2014-08-05,123.58,125.55,122.85,124.41,775417,AAP
544,2014-08-06,123.59,124.51,122.99,122.99,810681,AAP
545,2014-08-07,123.97,124.28,121.63,121.85,567917,AAP
546,2014-08-08,122.3,125.205,121.7,125.11,666841,AAP
547,2014-08-09,122.3,125.205,121.7,125.11,666841,AAP
548,2014-08-10,122.3,125.205,121.7,125.11,666841,AAP
549,2014-08-11,125.81,126.39,124.58,125.25,526792,AAP
550,2014-08-12,125.21,125.59,123.5,124.71,613322,AAP
551,2014-08-13,125.2,125.45,122.681,122.93,1098226,AAP
552,2014-08-14,129.0,132.37,126.25,131.59,2388112,AAP
553,2014-08-15,132.35,133.42,130.88,131.47,1352930,AAP
554,2014-08-16,132.35,133.42,130.88,131.47,1352930,AAP
555,2014-08-17,132.35,133.42,130.88,131.47,1352930,AAP
556,2014-08-18,132.08,133.35,131.875,133.33,678590,AAP
557,2014-08-19,133.41,134.9997,133.34,134.02,796679,AAP
558,2014-08-20,133.94,135.33,133.5,135.14,400169,AAP
559,2014-08-21,135.4,135.99,134.24,134.48,557035,AAP
560,2014-08-22,134.63,135.99,133.9275,135.41,406969,AAP
561,2014-08-23,134.63,135.99,133.9275,135.41,406969,AAP
562,2014-08-24,134.63,135.99,133.9275,135.41,406969,AAP
563,2014-08-25,136.15,136.96,135.61,136.33,432480,AAP
564,2014-08-26,136.13,136.68,135.72,136.06,441264,AAP
565,2014-08-27,136.47,137.53,136.01,137.44,556045,AAP
566,2014-08-28,137.59,138.06,136.28,137.41,628971,AAP
567,2014-08-29,137.43,137.81,135.86,136.42,599273,AAP
568,2014-08-30,137.43,137.81,135.86,136.42,599273,AAP
569,2014-08-31,137.43,137.81,135.86,136.42,599273,AAP
570,2014-09-01,137.43,137.81,135.86,136.42,599273,AAP
571,2014-09-02,137.14,138.75,137.01,137.88,1040071,AAP
572,2014-09-03,138.42,138.97,137.97,138.3,597325,AAP
573,2014-09-04,138.3,139.58,137.95,138.27,439427,AAP
574,2014-09-05,138.01,138.5499,137.05,137.76,532788,AAP
575,2014-09-06,138.01,138.5499,137.05,137.76,532788,AAP
576,2014-09-07,138.01,138.5499,137.05,137.76,532788,AAP
577,2014-09-08,137.47,138.269,136.02,136.8,401707,AAP
578,2014-09-09,136.39,137.085,135.55,135.88,354247,AAP
579,2014-09-10,136.07,136.3,134.56,135.9,402644,AAP
580,2014-09-11,135.01,135.56,133.58,134.42,554758,AAP
581,2014-09-12,134.76,135.24,133.25,133.86,533370,AAP
582,2014-09-13,134.76,135.24,133.25,133.86,533370,AAP
583,2014-09-14,134.76,135.24,133.25,133.86,533370,AAP
584,2014-09-15,133.71,134.76,132.8501,133.99,683959,AAP
585,2014-09-16,133.39,136.47,133.105,135.42,735559,AAP
586,2014-09-17,135.31,136.16,134.28,134.37,361239,AAP
587,2014-09-18,134.43,134.5,133.31,133.62,511637,AAP
588,2014-09-19,133.73,133.73,131.38,131.76,989578,AAP
589,2014-09-20,133.73,133.73,131.38,131.76,989578,AAP
590,2014-09-21,133.73,133.73,131.38,131.76,989578,AAP
591,2014-09-22,131.0,131.14,129.27,130.9,1155541,AAP
592,2014-09-23,130.7,131.28,129.09,129.12,595607,AAP
593,2014-09-24,129.51,130.71,129.0,130.62,439442,AAP
594,2014-09-25,130.62,130.92,128.2,128.2,467710,AAP
595,2014-09-26,128.68,130.37,128.68,130.1,460390,AAP
596,2014-09-27,128.68,130.37,128.68,130.1,460390,AAP
597,2014-09-28,128.68,130.37,128.68,130.1,460390,AAP
598,2014-09-29,128.3,130.94,128.3,130.64,574873,AAP
599,2014-09-30,130.84,131.0899,129.01,130.3,781273,AAP
600,2014-10-01,129.89,131.44,129.08,130.52,1016953,AAP
601,2014-10-02,130.2,133.23,130.03,132.97,944465,AAP
602,2014-10-03,133.76,135.39,132.21,135.13,805994,AAP
603,2014-10-04,133.76,135.39,132.21,135.13,805994,AAP
604,2014-10-05,133.76,135.39,132.21,135.13,805994,AAP
605,2014-10-06,136.34,136.34,134.26,134.42,614552,AAP
606,2014-10-07,134.34,136.1,133.38,133.81,772991,AAP
607,2014-10-08,134.24,136.88,133.74,136.84,904735,AAP
608,2014-10-09,135.72,136.75,133.06,133.99,700605,AAP
609,2014-10-10,133.35,134.88,132.7,132.81,869431,AAP
610,2014-10-11,133.35,134.88,132.7,132.81,869431,AAP
611,2014-10-12,133.35,134.88,132.7,132.81,869431,AAP
612,2014-10-13,133.41,134.2,130.76,130.88,1283466,AAP
613,2014-10-14,131.35,134.05,130.8,133.98,684389,AAP
614,2014-10-15,131.76,134.95,130.14,133.51,1117740,AAP
615,2014-10-16,131.52,134.15,131.4,132.43,1085847,AAP
616,2014-10-17,133.84,136.03,132.69,135.79,718950,AAP
617,2014-10-18,133.84,136.03,132.69,135.79,718950,AAP
618,2014-10-19,133.84,136.03,132.69,135.79,718950,AAP
619,2014-10-20,135.5,139.85,135.49,139.57,900607,AAP
620,2014-10-21,140.85,142.08,140.33,141.02,908291,AAP
621,2014-10-22,141.71,142.2,138.3,138.78,864011,AAP
622,2014-10-23,141.15,143.61,140.64,140.78,1624923,AAP
623,2014-10-24,141.25,142.13,139.475,142.04,958254,AAP
624,2014-10-25,141.25,142.13,139.475,142.04,958254,AAP
625,2014-10-26,141.25,142.13,139.475,142.04,958254,AAP
626,2014-10-27,142.16,144.52,141.86,144.46,464822,AAP
627,2014-10-28,145.0,146.23,143.75,145.78,664309,AAP
628,2014-10-29,146.33,146.33,143.95,145.03,490764,AAP
629,2014-10-30,144.71,146.5,144.71,146.27,579751,AAP
630,2014-10-31,147.25,147.25,145.71,146.96,731391,AAP
631,2014-11-01,147.25,147.25,145.71,146.96,731391,AAP
632,2014-11-02,147.25,147.25,145.71,146.96,731391,AAP
633,2014-11-03,148.16,149.3,147.11,147.76,891492,AAP
634,2014-11-04,147.09,148.75,147.09,148.44,1029203,AAP
635,2014-11-05,149.27,149.835,148.56,149.37,1416444,AAP
636,2014-11-06,138.5,147.5,137.17,145.56,3398592,AAP
637,2014-11-07,145.88,146.575,141.3,141.85,1321012,AAP
638,2014-11-08,145.88,146.575,141.3,141.85,1321012,AAP
639,2014-11-09,145.88,146.575,141.3,141.85,1321012,AAP
640,2014-11-10,142.23,145.18,141.8,145.17,1164740,AAP
641,2014-11-11,145.0,145.39,144.23,144.98,524759,AAP
642,2014-11-12,144.71,146.5,144.71,146.27,579751,AAP
643,2014-11-13,146.45,147.27,145.405,146.0,519427,AAP
644,2014-11-14,146.8,147.61,144.35,144.81,563159,AAP
645,2014-11-15,146.8,147.61,144.35,144.81,563159,AAP
646,2014-11-16,146.8,147.61,144.35,144.81,563159,AAP
647,2014-11-17,145.21,147.03,145.21,145.83,557797,AAP
648,2014-11-18,145.44,146.52,145.44,146.24,736459,AAP
649,2014-11-19,146.0,146.15,144.08,144.74,813099,AAP
650,2014-11-20,144.21,146.25,144.08,145.19,485016,AAP
651,2014-11-21,146.06,146.42,145.44,145.49,522393,AAP
652,2014-11-22,146.06,146.42,145.44,145.49,522393,AAP
653,2014-11-23,146.06,146.42,145.44,145.49,522393,AAP
654,2014-11-24,145.74,146.17,144.12,145.58,585928,AAP
655,2014-11-25,146.0,146.44,143.11,145.45,1001694,AAP
656,2014-11-26,145.86,146.38,144.75,145.71,643978,AAP
657,2014-11-27,145.86,146.38,144.75,145.71,643978,AAP
658,2014-11-28,146.0,148.06,145.67,147.08,682962,AAP
659,2014-11-29,146.0,148.06,145.67,147.08,682962,AAP
660,2014-11-30,146.0,148.06,145.67,147.08,682962,AAP
661,2014-12-01,146.41,147.77,146.13,147.07,1220324,AAP
662,2014-12-02,146.71,148.87,146.55,148.48,1022726,AAP
663,2014-12-03,148.44,152.15,148.36,152.04,1046267,AAP
664,2014-12-04,152.42,153.53,150.66,153.25,806361,AAP
665,2014-12-05,154.21,154.37,152.38,154.18,909340,AAP
